model,rep,method,alpha,penalize_diag,target,lambda,edges,F1,MCC,TP,TN,FP,FN,KL,L2,SP,PRAUC,ROCAUC
7,35,gelnet,0.2,FALSE,None,1,1360,0.34039975772259234,NA,281,3580,1077,12,26.551840034667464,43.80433734937884,11.715129541881646,0.7644400071583085,0.9519392070800974
7,35,gelnet,0.35,FALSE,None,1,510,0.5952677459526775,NA,239,4386,271,54,74.42244222014284,45.270683548084115,11.9763281764709,0.7342992366779064,0.8944705793546505
7,35,gelnet,0.5,FALSE,None,0.8912509381337459,181,0.5907172995780591,NA,140,4616,41,153,71.47785305106214,45.877756578102776,12.103451014991336,0.6613935287439465,0.7357532167437034
7,35,gelnet,0.65,FALSE,None,0.707945784384138,159,0.5663716814159292,NA,128,4626,31,165,71.51831847553194,45.85538667092268,12.105225783287665,0.6552248476964059,0.7160148655076104
7,35,gelnet,0.8,FALSE,None,0.5623413251903491,172,0.589247311827957,NA,137,4622,35,156,70.48943655435943,45.6621370281072,12.084239609242134,0.6665564249260258,0.7310907064194163
7,35,gelnet,0.2,FALSE,None,1,1360,0.34039975772259234,NA,281,3580,1077,12,26.551840034667464,43.80433734937884,11.715129541881646,0.7644400071583085,0.9519392070800974
7,35,gelnet,0.35,FALSE,None,1,510,0.5952677459526775,NA,239,4386,271,54,74.42244222014284,45.270683548084115,11.9763281764709,0.7342992366779064,0.8944705793546505
7,35,gelnet,0.5,FALSE,None,0.8912509381337459,181,0.5907172995780591,NA,140,4616,41,153,71.47785305106214,45.877756578102776,12.103451014991336,0.6613935287439465,0.7357532167437034
7,35,gelnet,0.65,FALSE,None,0.707945784384138,159,0.5663716814159292,NA,128,4626,31,165,71.51831847553194,45.85538667092268,12.105225783287665,0.6552248476964059,0.7160148655076104
7,35,gelnet,0.8,FALSE,None,0.5623413251903491,172,0.589247311827957,NA,137,4622,35,156,70.48943655435943,45.6621370281072,12.084239609242134,0.6665564249260258,0.7310907064194163
7,35,gelnet,0.2,FALSE,None,1,1360,0.34039975772259234,NA,281,3580,1077,12,26.551840034667464,43.80433734937884,11.715129541881646,0.7644400071583085,0.9519392070800974
7,35,gelnet,0.35,FALSE,None,1,510,0.5952677459526775,NA,239,4386,271,54,74.42244222014284,45.270683548084115,11.9763281764709,0.7342992366779064,0.8944705793546505
7,35,gelnet,0.5,FALSE,None,0.8912509381337459,181,0.5907172995780591,NA,140,4616,41,153,71.47785305106214,45.877756578102776,12.103451014991336,0.6613935287439465,0.7357532167437034
7,35,gelnet,0.65,FALSE,None,0.707945784384138,159,0.5663716814159292,NA,128,4626,31,165,71.51831847553194,45.85538667092268,12.105225783287665,0.6552248476964059,0.7160148655076104
7,35,gelnet,0.8,FALSE,None,0.5623413251903491,172,0.589247311827957,NA,137,4622,35,156,70.48943655435943,45.6621370281072,12.084239609242134,0.6665564249260258,0.7310907064194163
7,35,gelnet,0.2,FALSE,None,1,1360,0.34039975772259234,NA,281,3580,1077,12,26.551840034667464,43.80433734937884,11.715129541881646,0.7644400071583085,0.9519392070800974
7,35,gelnet,0.35,FALSE,None,1,510,0.5952677459526775,NA,239,4386,271,54,74.42244222014284,45.270683548084115,11.9763281764709,0.7342992366779064,0.8944705793546505
7,35,gelnet,0.5,FALSE,None,0.8912509381337459,181,0.5907172995780591,NA,140,4616,41,153,71.47785305106214,45.877756578102776,12.103451014991336,0.6613935287439465,0.7357532167437034
7,35,gelnet,0.65,FALSE,None,0.707945784384138,159,0.5663716814159292,NA,128,4626,31,165,71.51831847553194,45.85538667092268,12.105225783287665,0.6552248476964059,0.7160148655076104
7,35,gelnet,0.8,FALSE,None,0.5623413251903491,172,0.589247311827957,NA,137,4622,35,156,70.48943655435943,45.6621370281072,12.084239609242134,0.6665564249260258,0.7310907064194163
7,36,glasso,0.2,TRUE,None,0.4466835921509635,175,0.5838509316770186,NA,141,4608,34,167,94.71240748473116,48.134802124968715,12.776617500587712,0.6615684389219786,0.7261312577986425
7,36,glasso,0.35,TRUE,None,0.4466835921509635,175,0.5838509316770186,NA,141,4608,34,167,94.71240748473116,48.134802124968715,12.776617500587712,0.6615684389219786,0.7261312577986425
7,36,glasso,0.5,TRUE,None,0.4466835921509635,175,0.5838509316770186,NA,141,4608,34,167,94.71240748473116,48.134802124968715,12.776617500587712,0.6615684389219786,0.7261312577986425
7,36,glasso,0.65,TRUE,None,0.4466835921509635,175,0.5838509316770186,NA,141,4608,34,167,94.71240748473116,48.134802124968715,12.776617500587712,0.6615684389219786,0.7261312577986425
7,36,glasso,0.8,TRUE,None,0.4466835921509635,175,0.5838509316770186,NA,141,4608,34,167,94.71240748473116,48.134802124968715,12.776617500587712,0.6615684389219786,0.7261312577986425
7,36,glasso,0.2,TRUE,Identity,0.4466835921509635,171,0.5845511482254697,NA,140,4611,31,168,71.36429999237373,45.512382608885574,12.457021280259264,0.6676739873757267,0.7248051388508088
7,36,glasso,0.35,TRUE,Identity,0.4466835921509635,171,0.5845511482254697,NA,140,4611,31,168,71.36429999237373,45.512382608885574,12.457021280259264,0.6676739873757267,0.7248051388508088
7,36,glasso,0.5,TRUE,Identity,0.4466835921509635,171,0.5845511482254697,NA,140,4611,31,168,71.36429999237373,45.512382608885574,12.457021280259264,0.6676739873757267,0.7248051388508088
7,36,glasso,0.65,TRUE,Identity,0.4466835921509635,171,0.5845511482254697,NA,140,4611,31,168,71.36429999237373,45.512382608885574,12.457021280259264,0.6676739873757267,0.7248051388508088
7,36,glasso,0.8,TRUE,Identity,0.4466835921509635,171,0.5845511482254697,NA,140,4611,31,168,71.36429999237373,45.512382608885574,12.457021280259264,0.6676739873757267,0.7248051388508088
7,36,glasso,0.2,TRUE,vIdentity,0.4466835921509635,171,0.5845511482254697,NA,140,4611,31,168,71.36429999237373,45.512382608885574,12.457021280259264,0.6676739873757267,0.7248051388508088
7,36,glasso,0.35,TRUE,vIdentity,0.4466835921509635,171,0.5845511482254697,NA,140,4611,31,168,71.36429999237373,45.512382608885574,12.457021280259264,0.6676739873757267,0.7248051388508088
7,36,glasso,0.5,TRUE,vIdentity,0.4466835921509635,171,0.5845511482254697,NA,140,4611,31,168,71.36429999237373,45.512382608885574,12.457021280259264,0.6676739873757267,0.7248051388508088
7,36,glasso,0.65,TRUE,vIdentity,0.4466835921509635,171,0.5845511482254697,NA,140,4611,31,168,71.36429999237373,45.512382608885574,12.457021280259264,0.6676739873757267,0.7248051388508088
7,36,glasso,0.8,TRUE,vIdentity,0.4466835921509635,171,0.5845511482254697,NA,140,4611,31,168,71.36429999237373,45.512382608885574,12.457021280259264,0.6676739873757267,0.7248051388508088
7,36,glasso,0.2,TRUE,Eigenvalue,0.4216965034285822,184,0.6341463414634146,NA,156,4614,28,152,48.36581996842878,36.179927615420155,11.362272091757122,0.7047742899990904,0.7511057985530195
7,36,glasso,0.35,TRUE,Eigenvalue,0.4216965034285822,184,0.6341463414634146,NA,156,4614,28,152,48.36581996842878,36.179927615420155,11.362272091757122,0.7047742899990904,0.7511057985530195
7,36,glasso,0.5,TRUE,Eigenvalue,0.4216965034285822,184,0.6341463414634146,NA,156,4614,28,152,48.36581996842878,36.179927615420155,11.362272091757122,0.7047742899990904,0.7511057985530195
7,36,glasso,0.65,TRUE,Eigenvalue,0.4216965034285822,184,0.6341463414634146,NA,156,4614,28,152,48.36581996842878,36.179927615420155,11.362272091757122,0.7047742899990904,0.7511057985530195
7,36,glasso,0.8,TRUE,Eigenvalue,0.4216965034285822,184,0.6341463414634146,NA,156,4614,28,152,48.36581996842878,36.179927615420155,11.362272091757122,0.7047742899990904,0.7511057985530195
7,36,glasso,0.2,TRUE,MSC,0.4216965034285822,191,0.6292585170340681,NA,157,4608,34,151,47.818392050256136,40.36279125394346,11.886864216734285,0.698073920221026,0.7523346967552053
7,36,glasso,0.35,TRUE,MSC,0.4216965034285822,191,0.6292585170340681,NA,157,4608,34,151,47.818392050256136,40.36279125394346,11.886864216734285,0.698073920221026,0.7523346967552053
7,36,glasso,0.5,TRUE,MSC,0.4216965034285822,191,0.6292585170340681,NA,157,4608,34,151,47.818392050256136,40.36279125394346,11.886864216734285,0.698073920221026,0.7523346967552053
7,36,glasso,0.65,TRUE,MSC,0.4216965034285822,191,0.6292585170340681,NA,157,4608,34,151,47.818392050256136,40.36279125394346,11.886864216734285,0.698073920221026,0.7523346967552053
7,36,glasso,0.8,TRUE,MSC,0.4216965034285822,191,0.6292585170340681,NA,157,4608,34,151,47.818392050256136,40.36279125394346,11.886864216734285,0.698073920221026,0.7523346967552053
7,36,glasso,0.2,TRUE,Regression,0.4216965034285822,184,0.6341463414634146,NA,156,4614,28,152,48.33242763438949,36.18408309191569,11.362287600916558,0.7047910857380819,0.7511064979828443
7,36,glasso,0.35,TRUE,Regression,0.4216965034285822,184,0.6341463414634146,NA,156,4614,28,152,48.33242763438949,36.18408309191569,11.362287600916558,0.7047910857380819,0.7511064979828443
7,36,glasso,0.5,TRUE,Regression,0.4216965034285822,184,0.6341463414634146,NA,156,4614,28,152,48.33242763438949,36.18408309191569,11.362287600916558,0.7047910857380819,0.7511064979828443
7,36,glasso,0.65,TRUE,Regression,0.4216965034285822,184,0.6341463414634146,NA,156,4614,28,152,48.33242763438949,36.18408309191569,11.362287600916558,0.7047910857380819,0.7511064979828443
7,36,glasso,0.8,TRUE,Regression,0.4216965034285822,184,0.6341463414634146,NA,156,4614,28,152,48.33242763438949,36.18408309191569,11.362287600916558,0.7047910857380819,0.7511064979828443
7,36,glasso,0.2,TRUE,TrueDiag,0.4216965034285822,184,0.6341463414634146,NA,156,4614,28,152,48.36581996842878,36.179927615420155,11.362272091757122,0.7047742899990904,0.7511057985530195
7,36,glasso,0.35,TRUE,TrueDiag,0.4216965034285822,184,0.6341463414634146,NA,156,4614,28,152,48.36581996842878,36.179927615420155,11.362272091757122,0.7047742899990904,0.7511057985530195
7,36,glasso,0.5,TRUE,TrueDiag,0.4216965034285822,184,0.6341463414634146,NA,156,4614,28,152,48.36581996842878,36.179927615420155,11.362272091757122,0.7047742899990904,0.7511057985530195
7,36,glasso,0.65,TRUE,TrueDiag,0.4216965034285822,184,0.6341463414634146,NA,156,4614,28,152,48.36581996842878,36.179927615420155,11.362272091757122,0.7047742899990904,0.7511057985530195
7,36,glasso,0.8,TRUE,TrueDiag,0.4216965034285822,184,0.6341463414634146,NA,156,4614,28,152,48.36581996842878,36.179927615420155,11.362272091757122,0.7047742899990904,0.7511057985530195
7,36,glasso,0.2,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.35,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.5,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.65,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.8,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.2,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.35,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.5,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.65,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.8,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.2,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.35,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.5,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.65,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.8,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.2,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.35,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.5,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.65,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.8,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.2,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.35,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.5,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.65,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.8,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.2,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.35,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.5,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.65,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.8,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.2,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.35,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.5,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.65,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,glasso,0.8,FALSE,None,0.4466835921509635,170,0.5857740585774058,NA,140,4612,30,168,69.0631978703208,45.14353456898504,12.421472677310762,0.6691472923841202,0.7248736829736399
7,36,rope,0.2,TRUE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.35,TRUE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.5,TRUE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.65,TRUE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.8,TRUE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.2,TRUE,Identity,1,4950,0.11717709720372836,NA,308,1,4641,0,20.92770939787063,43.48672422565462,12.115422057945061,0.7040847255157864,0.9190109222961442
7,36,rope,0.35,TRUE,Identity,1,4950,0.11717709720372836,NA,308,1,4641,0,20.92770939787063,43.48672422565462,12.115422057945061,0.7040847255157864,0.9190109222961442
7,36,rope,0.5,TRUE,Identity,1,4950,0.11717709720372836,NA,308,1,4641,0,20.92770939787063,43.48672422565462,12.115422057945061,0.7040847255157864,0.9190109222961442
7,36,rope,0.65,TRUE,Identity,1,4950,0.11717709720372836,NA,308,1,4641,0,20.92770939787063,43.48672422565462,12.115422057945061,0.7040847255157864,0.9190109222961442
7,36,rope,0.8,TRUE,Identity,1,4950,0.11717709720372836,NA,308,1,4641,0,20.92770939787063,43.48672422565462,12.115422057945061,0.7040847255157864,0.9190109222961442
7,36,rope,0.2,TRUE,vIdentity,1,4950,0.11717709720372836,NA,308,1,4641,0,20.92770939787063,43.48672422565462,12.115422057945061,0.7040847255157864,0.9190109222961442
7,36,rope,0.35,TRUE,vIdentity,1,4950,0.11717709720372836,NA,308,1,4641,0,20.92770939787063,43.48672422565462,12.115422057945061,0.7040847255157864,0.9190109222961442
7,36,rope,0.5,TRUE,vIdentity,1,4950,0.11717709720372836,NA,308,1,4641,0,20.92770939787063,43.48672422565462,12.115422057945061,0.7040847255157864,0.9190109222961442
7,36,rope,0.65,TRUE,vIdentity,1,4950,0.11717709720372836,NA,308,1,4641,0,20.92770939787063,43.48672422565462,12.115422057945061,0.7040847255157864,0.9190109222961442
7,36,rope,0.8,TRUE,vIdentity,1,4950,0.11717709720372836,NA,308,1,4641,0,20.92770939787063,43.48672422565462,12.115422057945061,0.7040847255157864,0.9190109222961442
7,36,rope,0.2,TRUE,Eigenvalue,1,4950,0.11722169362511892,NA,308,3,4639,0,111.07371920684233,27.622413312713967,9.63724082192547,0.6931710976091191,0.9388768276101322
7,36,rope,0.35,TRUE,Eigenvalue,1,4950,0.11722169362511892,NA,308,3,4639,0,111.07371920684233,27.622413312713967,9.63724082192547,0.6931710976091191,0.9388768276101322
7,36,rope,0.5,TRUE,Eigenvalue,1,4950,0.11722169362511892,NA,308,3,4639,0,111.07371920684233,27.622413312713967,9.63724082192547,0.6931710976091191,0.9388768276101322
7,36,rope,0.65,TRUE,Eigenvalue,1,4950,0.11722169362511892,NA,308,3,4639,0,111.07371920684233,27.622413312713967,9.63724082192547,0.6931710976091191,0.9388768276101322
7,36,rope,0.8,TRUE,Eigenvalue,1,4950,0.11722169362511892,NA,308,3,4639,0,111.07371920684233,27.622413312713967,9.63724082192547,0.6931710976091191,0.9388768276101322
7,36,rope,0.2,TRUE,MSC,1,4950,0.11717709720372836,NA,308,1,4641,0,21.441526177894517,40.5823897146547,11.76833221424209,0.6795408655320679,0.9190465932172094
7,36,rope,0.35,TRUE,MSC,1,4950,0.11717709720372836,NA,308,1,4641,0,21.441526177894517,40.5823897146547,11.76833221424209,0.6795408655320679,0.9190465932172094
7,36,rope,0.5,TRUE,MSC,1,4950,0.11717709720372836,NA,308,1,4641,0,21.441526177894517,40.5823897146547,11.76833221424209,0.6795408655320679,0.9190465932172094
7,36,rope,0.65,TRUE,MSC,1,4950,0.11717709720372836,NA,308,1,4641,0,21.441526177894517,40.5823897146547,11.76833221424209,0.6795408655320679,0.9190465932172094
7,36,rope,0.8,TRUE,MSC,1,4950,0.11717709720372836,NA,308,1,4641,0,21.441526177894517,40.5823897146547,11.76833221424209,0.6795408655320679,0.9190465932172094
7,36,rope,0.2,TRUE,Regression,1,4950,0.11717709720372836,NA,308,1,4641,0,72.1132512411715,21.34540349330853,6.133908913515211,0.7122790214432952,0.9616027014777554
7,36,rope,0.35,TRUE,Regression,1,4950,0.11717709720372836,NA,308,1,4641,0,72.1132512411715,21.34540349330853,6.133908913515211,0.7122790214432952,0.9616027014777554
7,36,rope,0.5,TRUE,Regression,1,4950,0.11717709720372836,NA,308,1,4641,0,72.1132512411715,21.34540349330853,6.133908913515211,0.7122790214432952,0.9616027014777554
7,36,rope,0.65,TRUE,Regression,1,4950,0.11717709720372836,NA,308,1,4641,0,72.1132512411715,21.34540349330853,6.133908913515211,0.7122790214432952,0.9616027014777554
7,36,rope,0.8,TRUE,Regression,1,4950,0.11717709720372836,NA,308,1,4641,0,72.1132512411715,21.34540349330853,6.133908913515211,0.7122790214432952,0.9616027014777554
7,36,rope,0.2,TRUE,TrueDiag,1,4950,0.11715481171548116,NA,308,0,4642,0,93.80099130927434,17.840722537269908,5.0462726544842065,0.7156884286935549,0.9647648237157068
7,36,rope,0.35,TRUE,TrueDiag,1,4950,0.11715481171548116,NA,308,0,4642,0,93.80099130927434,17.840722537269908,5.0462726544842065,0.7156884286935549,0.9647648237157068
7,36,rope,0.5,TRUE,TrueDiag,1,4950,0.11715481171548116,NA,308,0,4642,0,93.80099130927434,17.840722537269908,5.0462726544842065,0.7156884286935549,0.9647648237157068
7,36,rope,0.65,TRUE,TrueDiag,1,4950,0.11715481171548116,NA,308,0,4642,0,93.80099130927434,17.840722537269908,5.0462726544842065,0.7156884286935549,0.9647648237157068
7,36,rope,0.8,TRUE,TrueDiag,1,4950,0.11715481171548116,NA,308,0,4642,0,93.80099130927434,17.840722537269908,5.0462726544842065,0.7156884286935549,0.9647648237157068
7,36,rope,0.2,FALSE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.35,FALSE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.5,FALSE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.65,FALSE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.8,FALSE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.2,FALSE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.35,FALSE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.5,FALSE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.65,FALSE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.8,FALSE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.2,FALSE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.35,FALSE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.5,FALSE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.65,FALSE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.8,FALSE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.2,FALSE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.35,FALSE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.5,FALSE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.65,FALSE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.8,FALSE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.2,FALSE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.35,FALSE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.5,FALSE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.65,FALSE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.8,FALSE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.2,FALSE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
7,36,rope,0.35,FALSE,None,1,4950,0.11724400456794824,NA,308,4,4638,0,41.19531760429214,47.550744970915005,12.649341574870302,0.7061814516098361,0.9183975223397886
